"geneNames.as.numeric.rownames.res_coef2..1.l2...","res_coef2.adj.P.Val.1.l2."
"FAM192A",0.000477384533629007
"DNAJC3",0.000477384533629007
"AK000787",0.000478719020493618
"CCP110",0.000478837849853426
"DNAJC9",0.000480320203559845
"RPLP0",0.000480616836896251
"MIR424",0.000481022999652889
"BHLHE22",0.000481362438259396
"ZMAT2",0.000482023641970458
"ADAMTSL1",0.000482177808695838
"ARFGAP3",0.000482177808695838
"TCEA3",0.000483670571688231
"HECA",0.000488007207552864
"242691_at",0.00048845782431609
"SSR3",0.00048857741142576
"GRAMD3",0.000488809973722323
"ANKRD50",0.000488809973722323
"PRDX4",0.000488827305927836
"AMIGO3",0.000489811217425747
"EMC1",0.000489970435758216
"CD81",0.000490142054732736
"MAPK1",0.000490142054732736
"PYGL",0.000491707269052164
"GLRX5",0.000491834850895906
"FAM228B",0.000491873909126702
"SRGN",0.000493660746000381
"TIAM2",0.000494257028635256
"H97567",0.000494498508988081
"CREB3L2",0.000495016707014995
"DUSP4",0.000496052302450024
"ITM2C",0.000496052302450024
"ZSCAN25",0.000496499003568575
"CPPED1",0.000496650934525828
"INTS6",0.000497052473582257
"ND4",0.000497631047506757
"LYSMD3",0.000497631047506757
"KATNB1",0.000497873024772289
"GPBP1",0.00049799209248202
"FOSL2",0.000498960960836139
"SNORA16A",0.000499168934941316
"ACKR3",0.000499286694437853
"CELSR2",0.00049959262585224
"MCF2",0.000500159502876752
"MTHFD2",0.000501494604298141
"RBX1",0.000503938101835602
"PDHB",0.000505457594582753
"ITPRIP",0.00050877599054779
"PCMT1",0.00050877599054779
"CCND2",0.000509821508252169
"CFLAR",0.000510671150635572
"MPST",0.000510671150635572
"C4orf46",0.000510960924095289
"ATG13",0.000511054550416899
"UBE3A",0.000511613651328846
"ABHD14A",0.000511613651328846
"PBX1",0.000511667672000747
"KHDC1",0.000512132938177522
"PRLR",0.000513002276652719
"CALU",0.000514524395970682
"WDR66",0.000515698590603251
"DNAJC11",0.000515833721975131
"RABL3",0.000515833721975131
"WIPI1",0.000516091413366972
"ERLIN1",0.000516091413366972
"GFOD2",0.000516233161813103
"AI198212",0.000516905190858899
"W87688",0.000517656082696236
"COX16",0.000517656082696236
"SLC16A14",0.000517656082696236
"C3orf18",0.000517656082696236
"B3GALT6",0.000517936591576787
"CAND2",0.000517964879290214
"FAS",0.000518282924414299
"ANKRD49",0.000518282924414299
"SNORA17B",0.000518819992273744
"MECP2",0.000519935349122109
"TBC1D31",0.000522210059412757
"TNFSF12-TNFSF13",0.000522210059412757
"DNAJC1",0.000522628912473508
"AL713719",0.000523775920006235
"KRT18",0.00052427720542536
"LOC102724364",0.000524714142168896
"POC1B-GALNT4",0.00052485805072055
"MEF2A",0.000524878078043112
"U2SURP",0.000525551881983234
"CCP110",0.000525551881983234
"SYNRG",0.000527216996299048
"S100A10",0.000527437048995133
"FBXO32",0.000527437048995133
"COX10",0.00052860473533324
"RPL5",0.00052860473533324
"GMPS",0.00052860473533324
"HNRNPA1",0.000528756017801061
"ATP2B1",0.000528756017801061
"RHOJ",0.000529232652962008
"BC036226",0.000529232652962008
"SNORD19B",0.00053259873404732
"MAL2",0.000534446742259258
"GM2A",0.000534711757000829
"NAP1L1",0.000537927684794751
"USP30",0.000538063683350371
"MKNK2",0.000538063683350371
"ZKSCAN8",0.000539017176304403
"STAB1",0.000539049097769785
"CAMK2G",0.0005403838378215
"KDM4B",0.000540435003517436
"AA283816",0.000540472958419045
"N93663",0.00054156471589184
"PAIP1",0.00054160262701826
"UQCR10",0.000541788182706033
"ZBTB7C",0.000541788182706033
"ZNF200",0.00054308554874883
"STIM2",0.000543245026037489
"F5",0.000543262794105517
"ZNF354C",0.000543262794105517
"BACE1",0.000543725458138268
"PARVA",0.000543725458138268
"C10orf107",0.000544717180829312
"HES4",0.000544717180829312
"SGIP1",0.000544717180829312
"PDLIM3",0.000544717180829312
"AI084451",0.000545070628240358
"RAP1GDS1",0.000546481284333875
"HIST2H2BE",0.000548906443222604
"GOLGA2",0.000549297920959597
"SMG1P5",0.000549574385751864
"TES",0.000551236011081307
"ARID5B",0.00055165422646624
"NOTCH2NL",0.000551973957340571
"LOC728730",0.000552023626648165
"UNC13C",0.000552023626648165
"BCAT1",0.000554550898367357
"LANCL2",0.00055508593376207
"DUS4L",0.000556065004619995
"GABRB3",0.000557791805779085
"EMC1",0.000557791805779085
"ITGBL1",0.000558240366587956
"LRPAP1",0.000559520969798314
"PIGC",0.000560566415302933
"SERPINA3",0.000560566415302933
"COQ7",0.000560566415302933
"B4GALT6",0.000560566415302933
"CADM2",0.000560566415302933
"SDC2",0.000561147943232766
"HAL",0.000561147943232766
"SEZ6L",0.00056287723844669
"SMIM10L1",0.000564342189084462
"T40707",0.000566510490758648
"TRIP13",0.0005691691315226
"NDUFAF5",0.000571432903288457
"CTDSPL2",0.000571457661283877
"KDM4A",0.000571899221406645
"ARID2",0.000572113464501055
"FGFR1",0.000573055195966491
"KIAA1549L",0.000573068269145582
"KLHL34",0.000573592071461104
"PAQR8",0.000574027657171532
"WDR47",0.000574134084018746
"B3GALNT2",0.000576092751910022
"AA001941",0.000576907681947317
"MST1",0.000578917213550383
"SGK2",0.000579175374080401
"SOGA1",0.000581929668438452
"CEP192",0.000581929668438452
"NUMA1",0.0005827031282478
"INTS7",0.000584209438444826
"NEGR1",0.000585307967181346
"BF724206",0.000585886238199317
"CIRBP",0.00058800622630395
"FAS",0.00058800622630395
"LIMD1",0.00058800622630395
"WWTR1",0.00058800622630395
"GTF3C4",0.00058800622630395
"AES",0.000588349485738137
"SLC8A2",0.000588349485738137
"IPO9",0.000588349485738137
"PHLDA2",0.000592363830017881
"RGS17",0.000592363830017881
"INTS7",0.00059270142573806
"DHX30",0.000593111755478283
"GTF3A",0.000593859312624651
"TPM2",0.000595120293078222
"ERCC6L2",0.000595362251916543
"PATZ1",0.000595362251916543
"INTS7",0.000595362251916543
"SSX2IP",0.000596007486454405
"CLASP1",0.000596284320426265
"WWC3",0.000596917192408022
"MFAP3L",0.000598143602795539
"PCSK1N",0.000598143602795539
"RANGRF",0.000598509065071399
"PPP1R8",0.000600284156794343
"C18orf25",0.000600763294636931
"BG392414",0.000600852233119112
"BCL2L13",0.000600998778011209
"PCYOX1L",0.000602347298217408
"STOML2",0.000602463236264015
"LGALS1",0.00060317234544638
"LSAMP",0.000603524131604099
"AW975512",0.000606456729304712
"SH3BP5",0.000606456729304712
"PAX6",0.000606456729304712
"ADAM22",0.000607164440909522
"SLC45A4",0.000607277309862438
"NUCKS1",0.000607277309862438
"FOXO6",0.000607913922989492
"FLJ41170",0.000608982404703256
"SLC32A1",0.000608982404703256
"IER3",0.000610503878806796
"FXYD3",0.000610836111017478
"FGF12",0.000614120382709746
"KIAA0368",0.000614637697080784
"TMIE",0.000616665309377029
"RAB9A",0.00062046571427982
"CALM3",0.000620513029574436
"ZNF117",0.000620942087315249
"AGBL4",0.000621201663298894
"PRR5",0.000622806256453068
"CASKIN1",0.000625621861141448
"ARHGEF5",0.000626333644203981
"BAIAP2L1",0.000626333644203981
"MOB3A",0.000628547933168434
"VANGL2",0.000628652718443034
"GM2A",0.000629402106592451
"ECE2",0.000629402106592451
"CD99P1",0.000629402106592451
"SKP1",0.000629402106592451
"ATF6",0.000629402106592451
"BG928538",0.000629402106592451
"SH3PXD2B",0.000629402106592451
"ZDHHC17",0.00063183673206591
"MIR503",0.000636003540030946
"SNRNP40",0.000636279997788093
"PWP1",0.000637825575625998
"KPNA1",0.000638971437531129
"SSFA2",0.000638971437531129
"IDNK",0.000638971437531129
"ITPRIPL2",0.000640474576774168
"RNPS1",0.000640792760034311
"JAG1",0.000640792760034311
"DUSP6",0.000643911936276985
"NUP205",0.000644589961419992
"TMEM47",0.000645591007358284
"ZNF134",0.000648596471137444
"U2AF1",0.000649068762713329
"NLK",0.000649414643524155
"GCLC",0.000649753059841912
"SLC12A7",0.000649846165906688
"ARFIP1",0.00065001103093273
"KAT6B",0.00065017846937016
"TOPBP1",0.00065017846937016
"RPLP0",0.000650805196414938
"YLPM1",0.000650805196414938
"CRBN",0.000650805196414938
"EIF4ENIF1",0.000652065429513526
"IGFBP5",0.000652487845420815
"PPP6C",0.000652610210802923
"GEMIN2",0.000652610210802923
"PHACTR3",0.000656792183754647
"DIP2B",0.000656792183754647
"MST1",0.000656792183754647
"RBM48",0.000656792183754647
"TCF7L2",0.000656792183754647
"DHX30",0.000656792183754647
"SARNP",0.000656792183754647
"MRPL50",0.000656857605285378
"ZNF180",0.000658410968357009
"PMS1",0.000658434848599098
"ISLR",0.000658434848599098
"SELL",0.000659623432056001
"PVRL3-AS1",0.000659706811070789
"NUP93",0.000660467902955353
"CADM3",0.000661446218034658
"NR2F1",0.000662000263849493
"CENPF",0.00066246841170808
"TECPR2",0.00066246841170808
"AMIGO3",0.000664929442919882
"CHPF2",0.00066578617886233
"CLASP2",0.000668331784573222
"IGFBP5",0.000668957978858466
"PUM1",0.000669785475605121
"MECP2",0.000670219496827109
"EML4",0.000671198401841133
"ZNF503",0.000671299264927991
"LOC100506606",0.000675861774507142
"MIR7-3HG",0.000676482455768442
"HM13",0.000676698412222825
"VPS52",0.000677619291037374
"REPS2",0.000679590698445991
"AW008915",0.000679821918772057
"TRERF1",0.000679821918772057
"AK025321",0.000679821918772057
"LTBP4",0.00068005366709527
"WDR48",0.000681895711223047
"CALU",0.000681895711223047
"AVPI1",0.000681895711223047
"SYNJ2BP-COX16",0.000682505142418586
"PFKFB3",0.000683358752545705
"PRC1",0.000683358752545705
"PXDN",0.000683890924791841
"TPR",0.000686953537860319
"PLPP5",0.000687152294187528
"RUNX1T1",0.000687201739525957
"OTULIN",0.000687706694534557
"FOS",0.000688155456261925
"STX3",0.000688155456261925
"LOC100131581",0.0006882568240227
"SLC22A15",0.000689711502599394
"MYBL1",0.000689780596171123
"DNAJB12",0.000689780596171123
"DYNLL2",0.000690203016265972
"RIMS2",0.000691107899164283
"ZNF117",0.000692762550221618
"QKI",0.000693865728705512
"XPO4",0.000693865728705512
"CASC10",0.000694953991156484
"PIGZ",0.000694953991156484
"LINC00847",0.000696908956443807
"AK023838",0.000697719717354313
"COL12A1",0.000697973569759995
"CLIP1",0.000699265524744782
"HIRIP3",0.000699963231814249
"BIRC2",0.000701171747134399
"MAFF",0.000701566145961841
"SEC61G",0.00070204287350123
"GBP2",0.000703437031504312
"STRN",0.000703652376951961
"NOL9",0.000703652376951961
"LINC00672",0.000703652376951961
"MSRB3",0.000703652376951961
"CHI3L1",0.000703955214742569
"KRTAP5-AS1",0.000703955214742569
"BEX3",0.000703955214742569
"PTPRG",0.000703955214742569
"TTLL1",0.000704609122703792
"SNAP91",0.000705085601167214
"CAMK2N1",0.000705849249433562
"UBE2T",0.000706472834178437
"ME2",0.000706576166749712
"244303_at",0.000706620719788035
"Z39232",0.000707192122489367
"ATF4",0.000707372726822335
"RPL22",0.000708756384246148
"PLPPR2",0.00071022960069503
"MOAP1",0.00071022960069503
"LIN7A",0.000710366547625386
"NUCKS1",0.000711211384811659
"TAF4B",0.000711402427420723
"HERPUD1",0.000711402427420723
"NPNT",0.000711536267931785
"SMARCA1",0.000711636726545401
"FCF1",0.000712618653913075
"GNAI3",0.000713728384893994
"METTL13",0.000714655679637722
"LINC-PINT",0.000714655679637722
"SIN3A",0.000715149147670024
"THBS1",0.000715572043635302
"SLC39A14",0.000715572043635302
"IDH1",0.000715877398980339
"IVNS1ABP",0.000715877398980339
"AI218358",0.000716098526154533
"AI018561",0.000717115401094552
"CDC73",0.000721000412070207
"FAM117A",0.000725387444970022
"ADAMTS1",0.000727914131860007
"MRTO4",0.000729341604054584
"BHLHE41",0.000730787319425859
"FOSL2",0.000731703019472801
"CAMK2N1",0.000737508059630173
"TDRP",0.000738780500023036
"MSI2",0.000739087060123918
"RPL17-C18orf32",0.000742507196301466
"METTL13",0.000742507196301466
"BAD",0.000743250248578274
"CGA",0.000744274517323707
"ZNF93",0.000744516215330053
"GOLGA7",0.000746406264992723
"MAP3K12",0.000746406264992723
"MED1",0.000746406264992723
"RUNX1T1",0.000746672831383973
"WBSCR17",0.000747126613670502
"PKD1P1",0.000747126613670502
"DCP1B",0.00074921228110679
"CNOT7",0.000749720763881141
"NRIP3",0.000752028119512351
"STAB1",0.000754167271653679
"PDHB",0.000754167271653679
"FUBP1",0.000754167271653679
"POLR3C",0.000755792728765021
"PTPRS",0.000759360588526149
"GABARAPL2",0.000759360588526149
"TAF13",0.000760427657539043
"CASP8",0.000760971109420587
"ANKRD36BP2",0.000761158746265693
"DYNLT3",0.000762280088061201
"PRUNE2",0.000762567322356906
"MTA3",0.00076301015943116
"CASP4",0.000763313326267014
"LOC100996735",0.000766619675738422
"TMEFF2",0.000768359163082538
"SIK2",0.000769147427112856
"ASCL1",0.00076927159885792
"ATP11A",0.00076927159885792
"C2orf76",0.000771097039186509
"CTGF",0.000773393105937517
"SNORA11E",0.000773813980158934
"LOC101060399",0.000776356848378489
"KDELR2",0.000776658831658869
"USP47",0.000778788304971465
"SLC25A11",0.00077892706030293
"RPLP0",0.000779818216021917
"HADH",0.000780109981416746
"EPHB6",0.000780453754239586
"JMJD1C",0.0007817487830265
"PEX14",0.000781925191518802
"BCCIP",0.000781971657522458
"ATP2B2",0.000783111608463596
"TNRC6A",0.000784424361614091
"AA340499",0.000784538591200987
"DSE",0.000786640320684117
"ATP2B1",0.000786640320684117
"CPNE2",0.00078845975727582
"DPYSL5",0.0007886707572919
"AI660245",0.000789262921239356
"VDAC2",0.000789262921239356
"BTN3A3",0.000790447866104692
"TNFSF10",0.000791571967148656
"HLF",0.000793426442763984
"ADCY1",0.000793612297235618
"242628_at",0.000795891733122949
"SNAP25",0.00079679986847714
"KLHL22",0.00079689309899801
"DCUN1D5",0.00079861044140783
"AI377221",0.000799258593709863
"RHOF",0.00079927601181034
"ANKRD9",0.00079927601181034
"TCF7L2",0.00079927601181034
"RDH10",0.00079927601181034
"ATXN7L3B",0.00079927601181034
"H2AFY2",0.000800514640208279
"BC021687",0.000802050678520672
"NCAM1",0.000802570055897283
"IQGAP1",0.000802603749601629
"CRYZL1",0.000802603749601629
"NGDN",0.000804576974462901
"AIM2",0.00080615851148348
"CSGALNACT1",0.00080706028242239
"PDK4",0.000807905276702609
"ANP32A",0.000808302064225275
"C11orf80",0.000808309332142765
"RAB27A",0.00080851784581602
"SALL1",0.000809809975475823
"FAM200A",0.000810445568802208
"SESTD1",0.000811469006992947
"KIAA1841",0.000811469006992947
"TAS2R45",0.000811780314270812
"JAKMIP2",0.000815648348629334
"NAA30",0.00081783593098713
"CLDN3",0.000819537632497681
"SORBS1",0.000820001257200666
"HTATIP2",0.000822508446856412
"ESRP1",0.000822508446856412
"ULK2",0.000824705685152132
"HIRIP3",0.000824897144279709
"IL6R",0.000824897144279709
"TMIE",0.000824897144279709
"MAGEL2",0.000825047330380407
"FAM98C",0.000825399894709272
"CHD6",0.000826203830189426
"EGR1",0.000828031793284114
"C8orf44-SGK3",0.00083103951439371
"HM13",0.000832567263732012
"COL2A1",0.000836455329461141
"FAM69A",0.000836455329461141
"CCDC8",0.000842497839472419
"PIEZO2",0.000844247734056311
"AI733292",0.000844247734056311
"SNORA72",0.000845765826910932
"PPM1L",0.000845765826910932
"F2RL1",0.000846220916943196
"ATP2B1",0.000846220916943196
"FBXL13",0.00084761813696158
"DPY19L2P2",0.000847634852234493
"LOC101927137",0.000848767856919619
"GEMIN2",0.000848985657939306
"OGFOD3",0.000851051881212689
"C9orf135",0.0008516260454456
"KCMF1",0.000853695798672193
"HYOU1",0.000855613055970755
"CADM2",0.000856527586306565
"DDX28",0.000856716866514046
"MANEA",0.000856716866514046
"AF085837",0.000856716866514046
"GNAS",0.000856921962622207
"SRR",0.000857655147630907
"USP36",0.000863271077128681
"AW086258",0.000866607576761899
"CDIPT",0.000866729644744393
"NCDN",0.000866729644744393
"MSI2",0.000867184948875732
"MSANTD3",0.000867596085905166
"AW085501",0.000871827028310273
"ZBTB22",0.000871827028310273
"KLHL12",0.000871827028310273
"HLA-E",0.000873155555355194
"SLC23A2",0.000873155555355194
"MIEF1",0.000873155555355194
"MIR4697",0.000873155555355194
"MTMR2",0.000873155555355194
"CCDC107",0.000873155555355194
"SHANK2",0.000874033296785727
"GSTM4",0.000874033296785727
"MYD88",0.000874988234243227
"IFT52",0.000876746616016904
"AW204095",0.000880771889018942
"NTRK2",0.000883443392319701
"NFIB",0.000883557942749787
"WHSC1",0.000884217136421742
"BG403405",0.000884625022778427
"SOX9",0.000885283897450049
"BF223010",0.000887108583523455
"AL831884",0.000887108583523455
"HIPK2",0.000887716886749083
"AI457965",0.000888907878301877
"EPB41L5",0.000890261428417679
"NAP1L1",0.000890261428417679
"TXN2",0.000893313072972558
"ZMYM1",0.000899578204747811
"MSH6",0.000902446689105242
"KIF22",0.000902446689105242
"PSMB1",0.000902884627348602
"STON2",0.000906115238851729
"GPHN",0.000906115238851729
"SMURF1",0.000906115238851729
"C6orf203",0.00090728441950457
"PTPRG",0.00090728441950457
"ACAT1",0.00090728441950457
"NUFIP2",0.000907519193391827
"PNMA2",0.000909977280124614
"CLTA",0.000911982876128766
"MOCOS",0.000911982876128766
"RAB11FIP1",0.000915489309774592
"ORC4",0.000915909208323129
"PPIE",0.00091604598358098
"GALNT1",0.00091604598358098
"GSN",0.000916064878945657
"NMRK1",0.000920425141885852
"EIF4EBP1",0.000920763330284319
"PPIB",0.000922487458755828
"UQCC1",0.000922697114440082
"RPLP0",0.00092508770895836
"PWAR6",0.000926530261412105
"AI821935",0.000926839915420198
"PPIC",0.000929901413684726
"ADCY1",0.000929920571259065
"ARHGEF40",0.000930199901822356
"POLR2E",0.000930432796933043
"BC039395",0.000935926356784884
"MRM2",0.000937280940646378
"ST3GAL3",0.000938668312632575
"IL17RA",0.000939744728267965
"CC2D2A",0.000939744728267965
"ACSL6",0.000940129647961714
"LOC100996756",0.000940194136418793
"HEATR6",0.000943448653889293
"HSD11B1",0.000943448653889293
"KIFAP3",0.000944497902614852
"FRS2",0.000944772979314666
"FMN2",0.000944772979314666
"SGCD",0.000947024416724654
"ZNF16",0.00094739217632787
"N36400",0.000948274170116493
"NCOA3",0.000950453438221636
"ZNF462",0.000950887596279198
"1557270_at",0.000952169738998381
"R49146",0.000952652760530524
"LIN7A",0.000952725900041717
"DOK4",0.000952725900041717
"RIMBP2",0.000953187534283419
"ORAI3",0.000955957818763768
"WAPL",0.000956673709226045
"MTCH2",0.000956995103471395
"LOC286161",0.0009573497858552
"CDC42SE2",0.000957400624617731
"AA778747",0.000958306499292361
"HNRNPM",0.000958918218774448
"SLC39A7",0.000960363738616658
"COL8A2",0.000960815601493773
"SFTPD",0.000965086928514106
"AL049273",0.000967032694208556
"MIS18A",0.00096705762412414
"ING4",0.000969062409211952
"SERP1",0.000969960115574077
"NOL11",0.000970442955527311
"HAUS6",0.000970442955527311
"RPP30",0.000970514735993004
"THAP10",0.000972721350587197
"GNAS",0.00097378925187577
"SCRN3",0.000973871929877281
"C11orf87",0.000973871929877281
"AU147096",0.000973871929877281
"NPAT",0.000974423258510764
"NSMAF",0.000977209299817857
"ALDH1L2",0.00097770448007386
"RCC1L",0.000978027075063846
"SREBF2",0.000978027075063846
"AU147754",0.000978440249279435
"FRAT1",0.000980887401696055
"GPRIN3",0.000980887401696055
"ZMYM2",0.000981471602358606
"ARHGEF28",0.000981581214002496
"UBE3A",0.000981581214002496
"KDELR2",0.000981664335395443
"MLEC",0.000984264750366791
"HDHD2",0.000987024987646393
"AA250831",0.000987024987646393
"IFI16",0.000989911341523765
"AK024918",0.00099016816310481
"BC035773",0.000990248926615815
"FAM45A",0.000994664896088506
"RAI14",0.000994831419197926
"ZCCHC18",0.000994831419197926
"CGN",0.000994831419197926
"HIST1H2BC",0.000996213529646422
"ZNF439",0.000996752975676458
"GTF2IP4",0.000999445138142993
"CAPRIN1",0.000999445138142993
"UQCRC1",0.000999445138142993
"TRIM22",0.000999445138142993
"LOC728342",0.00100020655797329
"IPCEF1",0.00100020655797329
"FAM120B",0.00100124544422369
"RBP7",0.00100263699322702
"SNORD50B",0.0010028867095317
"BC026113",0.00100787273434193
"FMNL2",0.00100787273434193
"LOC100130872",0.00100908744768124
"ARHGAP18",0.00100953629350148
"INTS12",0.00101024253684771
"OTUD4",0.00101024253684771
"243671_at",0.00101024253684771
"ARHGEF26",0.00101052533763327
"CCNL1",0.00101159913917092
"SMU1",0.00101159913917092
"CDK5RAP1",0.00101295431586286
"MET",0.0010169789237722
"METTL23",0.0010169789237722
"TNFRSF10B",0.00101823832728825
"PTCHD1",0.0010211304090235
"EXD2",0.0010211304090235
"COPA",0.0010211304090235
"DDX18",0.00102208748819639
"WWC2",0.00102226050955135
"KLF5",0.00102238312697838
"SIPA1L2",0.00102288071206666
"SASH1",0.00102418525036829
"CRYAB",0.00102608807946001
"CBY1",0.00103049695012966
"BTD",0.00103049695012966
"HACL1",0.00103049695012966
"AA642418",0.00103181907510874
"AJ012497",0.00103181907510874
"SMAD2",0.00103181907510874
"VCAM1",0.00103512483091124
"LRPAP1",0.00103512483091124
"TCP11L1",0.00103703821224967
"C4orf46",0.00103703821224967
"ASH1L",0.0010375632618114
"EDEM2",0.0010375632618114
"TNIP2",0.00103828501261922
"BC037943",0.00103828501261922
"ATG14",0.00104123919572988
"TFPI2",0.00104141445760682
"RAB2A",0.00104200007660307
"STC1",0.00104200007660307
"EPHB1",0.0010441162312909
"DZIP3",0.0010442973541803
"GNG2",0.00104607173880226
"HMGA2",0.00104662704071322
"HIST1H2BC",0.00104662704071322
"LOC102723542",0.00104739838922492
"PNPLA8",0.00104769408443862
"LRRC2",0.00104935802779919
"FILIP1L",0.00104936580794926
"NDC1",0.00105040861141771
"PTRF",0.00105040861141771
"EPHA7",0.00105040861141771
"IFI27L2",0.00105040861141771
"PTPRO",0.00105040861141771
"AGK",0.00105082013956594
"SLC47A1",0.00105186093016067
"IVNS1ABP",0.00105206647578018
"STON1",0.00105697552589864
"GNB5",0.00105852892274228
"RNF146",0.0010598712993911
"STAG3L2",0.00106202096286804
"PIGG",0.00106352837340867
"GALNT12",0.00106494360969559
"PRICKLE2",0.00106823348791205
"FAM19A2",0.00106902579087003
"CENPF",0.00106916320398842
"PIP4K2B",0.00106916320398842
"CCDC25",0.00107113160392248
"MAP2",0.00107466873101378
"LOC100996578",0.00107481438800249
"AGO3",0.00107575587444295
"ZNF689",0.00107677479658966
"SMARCC1",0.00107685931842486
"BF434383",0.00107685931842486
"SPRY2",0.00107698645798042
"PYM1",0.00107898904461964
"TMPRSS3",0.00108131547103949
"ANK2",0.0010846800889756
"HMGXB4",0.001089913504661
"NFKBIZ",0.001089913504661
"MCM3",0.00109003307586053
"CTHRC1",0.00109023663337873
"ANKRD50",0.00109096769751108
"BE066500",0.0010930257687428
"CLDN11",0.00109355508927179
"NFE2L1",0.00109355508927179
"ZMYM2",0.00109404002617592
"KIF18A",0.00109404002617592
"H15261",0.00109710162535943
"ID2B",0.00109718480566447
"INHBB",0.0010980732732158
"WNK1",0.0010980732732158
"R44974",0.00110202389847938
"SELENBP1",0.00110542143631099
"BC037814",0.00110594286735428
"RCN3",0.00111858629577386
"NDRG3",0.00111858629577386
"AA722627",0.00111858629577386
"HIF3A",0.0011239062646818
"CENPK",0.00112650943544424
"WASF1",0.00112675236374238
"SNAPIN",0.0011276906866555
"STX3",0.00112963260647113
"MRPL46",0.00113111637987699
"SEC24D",0.00113111637987699
"TNFSF12-TNFSF13",0.0011336472739315
"JPH4",0.00113783440115694
"CA5BP1",0.00113783440115694
"EARS2",0.00113795265059186
"MFAP3L",0.00114085110323663
"TLE3",0.00114324034994121
"CREB3",0.00114395991566893
"BC040734",0.00114436433434362
"DOK4",0.00114436433434362
"AI949772",0.00114436433434362
"CRYL1",0.0011451000336562
"UHMK1",0.00114706484987329
"MGST1",0.00114811358790256
"SERP1",0.00114921860780804
"CNOT8",0.00114921860780804
"FAM114A1",0.00114921860780804
"SHE",0.00114921860780804
"CLU",0.00114994391371063
"FILIP1L",0.00115536165193349
"SMC2",0.00115739908181043
"GOLGA2",0.00115956443638523
"AKT3",0.00116049219949104
"GNAL",0.00116049219949104
"CHKB-AS1",0.00116049219949104
"ZNF678",0.00116049219949104
"LSR",0.00116049219949104
"TOB1",0.00116049219949104
"SATB1",0.00116049219949104
"ADGRL4",0.00116068875976782
"CHMP2B",0.00116446938253682
"CDK14",0.00116680414892662
"AI435514",0.00116802911062529
"EPB41",0.00116814812677803
"CAV2",0.00116826374719504
"ATP5C1",0.00116826374719504
"AU151944",0.00116929556692253
"FUCA2",0.00117363203200906
"FAM92A1",0.00117404476463924
"NTPCR",0.00117418633478284
"LOC101929373",0.00117418633478284
"ICAM2",0.00117499264732241
"AI023444",0.00117593071352231
"RAPH1",0.00117593071352231
"PDLIM3",0.00117662151525804
"VAMP3",0.0011775690955748
"SNORA16A",0.00118141176812847
"GPRC5B",0.00118199914531864
"NOTCH1",0.00118303248231375
"EML4",0.00118305978251083
"EDA",0.00118305978251083
"PPP1R17",0.00118651743870623
"HNRNPUL2-BSCL2",0.00118668530818436
"PTPRN2",0.00118715933510329
"MAP2",0.00118715933510329
"NR2C1",0.00118715933510329
"N79601",0.00118767682529241
"CSRNP1",0.00119431376888773
"CDK18",0.00119905441039083
"CPEB3",0.00120074984845996
"AHCYL1",0.00120406327159633
"AI742686",0.0012065058876646
"TCIRG1",0.00120933802314683
"TSPAN13",0.00120945075252455
"STC1",0.00120980565165805
"RUNX1T1",0.00121060412948685
"PUS7",0.00121060412948685
"KAT6B",0.00121361735243075
"IL17RA",0.00121444821777304
"NEDD4L",0.00121444821777304
"PIK3CB",0.00121643298342334
"TC2N",0.00121701878542911
"FKRP",0.00121848874413194
"ENTPD7",0.00121881493019749
"CHN1",0.00121921893764357
"AK023757",0.00121954109910901
"SMCHD1",0.00121983543505236
"FAM175A",0.00122546558729109
"C2orf68",0.00122897220692335
"MAPRE3",0.00122983893268557
"AU146390",0.00122983893268557
"TJP2",0.00122983893268557
"ARMCX4",0.00122983893268557
"CYR61",0.00122983893268557
"SHC1",0.00122983893268557
"COL1A1",0.00122983893268557
"SEC61A1",0.00123407172022009
"SEMA3A",0.00123642732776056
"STT3A",0.00123642732776056
"APOD",0.00123642732776056
"TMEM33",0.00123759118248302
"FBXL2",0.00123759118248302
"AI344415",0.00123759118248302
"OSBPL6",0.00123759118248302
"POLR1B",0.00123759118248302
"TSGA10",0.00124200133639928
"MLLT10",0.00124209687733546
"SOX13",0.00124681824351282
"PRPF40A",0.0012478761715937
"ATP5C1",0.00124998143677738
"CHURC1",0.00125028224917172
"SPTBN4",0.00125211162999997
"TMEM248",0.0012521361526077
"ELOVL2",0.0012521361526077
"LOC102724387",0.00125300468635822
"MED1",0.00125429027642318
"DUSP1",0.00125440678232667
"AKT3",0.00125496593462697
"ENOSF1",0.00125655336121917
"FIG4",0.0012588453420597
"DAPL1",0.0012588453420597
"TBC1D8B",0.00125891939836004
"STX3",0.0012594755903949
"LMAN1",0.0012594755903949
"DTX2P1-UPK3BP1-PMS2P11",0.00126053257681329
"AA701247",0.00126133755366151
"SLC22A4",0.00126133755366151
"BU683708",0.00126466419640702
"ZNF445",0.00126726292728927
"239857_at",0.00126726292728927
"CFLAR",0.00126779201110272
"MIR4640",0.00126779201110272
"B3GNT7",0.00126884019165047
"NTRK2",0.00126974248936686
"RNF144A-AS1",0.0012734992600839
"DCAF1",0.0012734992600839
"TBC1D20",0.0012734992600839
"MAP3K4",0.0012734992600839
"HIF3A",0.0012734992600839
"PSPC1",0.0012734992600839
"ASCL1",0.00127704702068885
"ARHGAP1",0.00127704702068885
"MSH2",0.00127824359965914
