"geneNames.as.numeric.rownames.res_coef1..1.l1...","res_coef1.adj.P.Val.1.l1."
"SUMO3",5.02480086585452e-06
"SIPA1L3",5.02961044564672e-06
"CWC15",5.02961044564672e-06
"USP48",5.06484640154938e-06
"NIT1",5.09358791468513e-06
"MRFAP1",5.13802045976403e-06
"BE326219",5.145511203491e-06
"FAM98C",5.15815117011393e-06
"DDA1",5.18727785536636e-06
"GRINA",5.20950957828242e-06
"NAT8L",5.21315069995035e-06
"ABCF2",5.21315069995035e-06
"RPE",5.21390718588245e-06
"ADCK2",5.21390718588245e-06
"C15orf40",5.29192362489873e-06
"NSMAF",5.29763451762706e-06
"ASXL1",5.32470253143974e-06
"PAFAH1B2",5.32470253143974e-06
"SLC6A18",5.32835862207636e-06
"SOGA3",5.32835862207636e-06
"LONRF1",5.32884154440469e-06
"FECH",5.33543472686693e-06
"AK021574",5.34014164379977e-06
"YY1AP1",5.34281798478984e-06
"C6orf1",5.34643624450032e-06
"VIPR2",5.36316262950997e-06
"LOC101060747",5.36672101074631e-06
"SON",5.36742383598949e-06
"STRBP",5.3971237908166e-06
"ZNF316",5.4407142544838e-06
"RNFT1",5.45461022754203e-06
"TSR1",5.45461022754203e-06
"ZMYND12",5.45753205128728e-06
"TTC9B",5.45753205128728e-06
"242311_x_at",5.46124775208874e-06
"VAV3",5.47323889537943e-06
"UTP15",5.49577121533673e-06
"TFAP2E",5.49907348716283e-06
"RBM39",5.49907348716283e-06
"ATP11A",5.51148625526915e-06
"RPS6KB2",5.51412907266435e-06
"LOC100507577",5.51956708811323e-06
"AA573088",5.52279714893373e-06
"TREH",5.53918760479427e-06
"SEC61A2",5.55566334368013e-06
"DHRS4-AS1",5.56380689900577e-06
"GEMIN7",5.56748619014591e-06
"PRM2",5.59812810748447e-06
"TMUB2",5.60775196319944e-06
"CHST5",5.60794821764536e-06
"GOLGA1",5.60794821764536e-06
"LOC284513",5.61536837722285e-06
"RDH8",5.61536837722285e-06
"LENG9",5.63184780497834e-06
"CD99L2",5.6332618320066e-06
"HSDL1",5.63351836503719e-06
"JTB",5.63583716390101e-06
"AL043897",5.63650465220107e-06
"ITGB5",5.63650465220107e-06
"MIR3654",5.64210304375976e-06
"AI671903",5.64254810903602e-06
"MIR4697",5.64902197685297e-06
"RASAL1",5.65232068398868e-06
"KATNBL1",5.67799658612076e-06
"UBE2N",5.6866005343589e-06
"NUCKS1",5.69598617933897e-06
"NPAS2",5.69742886607204e-06
"USF2",5.69803937659404e-06
"HECTD4",5.71539132032589e-06
"AU144129",5.71735919467721e-06
"ZNF341",5.72569794298937e-06
"FAM13A",5.72809371540306e-06
"AL357212",5.72809371540306e-06
"MMP16",5.73299493881728e-06
"LINC00623",5.73753160730647e-06
"FOXN3",5.74805727197221e-06
"KCNH6",5.75458637835689e-06
"LOC101927060",5.75841381922075e-06
"APOM",5.75841381922075e-06
"FLJ13224",5.75841381922075e-06
"BQ025203",5.75992450100542e-06
"WWOX",5.7613143285573e-06
"LIMCH1",5.76836307193526e-06
"THAP3",5.77083149563755e-06
"LINC01537",5.79591436722566e-06
"PRKRA",5.81013544775282e-06
"C6orf89",5.82576814577806e-06
"TACC1",5.85402157917851e-06
"ZNF780B",5.85402157917851e-06
"LINC01578",5.85402157917851e-06
"AU145160",5.85706873548698e-06
"ABCA5",5.859559546183e-06
"R55749",5.86705714007262e-06
"JAK3",5.86966719195507e-06
"GPR162",5.89706006540861e-06
"AF086103",5.90292487392874e-06
"SWT1",5.90292487392874e-06
"LRRC4B",5.90583235049403e-06
"ABO",5.90883645752751e-06
"SHOX2",5.91776170648164e-06
"AI874267",5.95549387049746e-06
"LOC101928525",5.96164968168671e-06
"KIAA1429",5.9682967255859e-06
"LPCAT1",5.97848019841681e-06
"ALDH5A1",6.02524909800552e-06
"AI003508",6.02524909800552e-06
"MRPL3",6.0430342502407e-06
"SNX25",6.04922995918939e-06
"ZNF641",6.06133667810119e-06
"AW027342",6.07925123296654e-06
"PPIE",6.09342878214454e-06
"SARAF",6.13348123083422e-06
"ACACA",6.15048764964891e-06
"WHSC1",6.15308964102752e-06
"EPHA4",6.15308964102752e-06
"XAGE1B",6.15437167797613e-06
"RAB11FIP2",6.15850769069461e-06
"UQCR11",6.17318263193339e-06
"LOC100506844",6.20372691582688e-06
"EIF2B4",6.20372691582688e-06
"KIAA0430",6.21131790415096e-06
"AI911957",6.21131790415096e-06
"RNF175",6.22150949529976e-06
"EXOSC5",6.24469859758037e-06
"T87178",6.25238033755552e-06
"BIRC5",6.25478220731314e-06
"ARHGAP31",6.30154110734737e-06
"RAP1B",6.31034809119034e-06
"HDDC3",6.35376863930742e-06
"LOC100506472",6.35677328564089e-06
"PPIL2",6.4041200345155e-06
"LOC102724487",6.4290009481732e-06
"DCN",6.43132485293565e-06
"UQCC1",6.43132485293565e-06
"HS3ST3B1",6.43694589613182e-06
"KRT15",6.44115818900463e-06
"LOC148413",6.44953403266853e-06
"RBP2",6.44953403266853e-06
"TROVE2",6.4498845690835e-06
"ZNF226",6.46523433156684e-06
"INO80",6.51147306567568e-06
"234900_at",6.52399106961355e-06
"AI733442",6.53506495198854e-06
"ZKSCAN1",6.54359034514618e-06
"MIR6834",6.54747501991579e-06
"NPFF",6.55404898821157e-06
"W68845",6.57230915457801e-06
"HAPLN2",6.57542007896366e-06
"UMODL1",6.57903203084892e-06
"RASGRP4",6.65910909925473e-06
"LOC100129129",6.66815791259319e-06
"LOC100130468",6.67131262191294e-06
"235662_at",6.67988700143114e-06
"CFAP157",6.71891017528858e-06
"SF3B3",6.72330093692929e-06
"ZXDC",6.72875614639677e-06
"ZC3H13",6.73148785743546e-06
"BCL11A",6.74859914139733e-06
"SERP2",6.74941220768508e-06
"BCKDK",6.76586887608765e-06
"AW191647",6.79842990209632e-06
"SLC36A4",6.79842990209632e-06
"AK056249",6.80789158594467e-06
"AI829569",6.80789158594467e-06
"MRRF",6.85390973634223e-06
"ZNF444",6.86725190453829e-06
"LOC101060835",6.86843852090435e-06
"GNG12",6.87901138760745e-06
"CYHR1",6.89388812948483e-06
"NRDC",6.90179617030052e-06
"TMEM171",6.90790377909597e-06
"LOC105376037",6.9696258052277e-06
"PPP1R7",7.00808305510031e-06
"TBC1D30",7.00808305510031e-06
"CELF6",7.05920615574841e-06
"YWHAZ",7.06242810906255e-06
"AF147399",7.06242810906255e-06
"ZSCAN5A",7.06324034908867e-06
"SH3GLB2",7.06324034908867e-06
"MTERF1",7.09477500601349e-06
"NOVA1",7.10647467720595e-06
"AA284685",7.10976655011138e-06
"ELMOD2",7.12168340574067e-06
"MDFIC",7.13287215041222e-06
"ZNF180",7.16160668393202e-06
"ZNF589",7.16945239109135e-06
"ZFHX4-AS1",7.16945239109135e-06
"SBDSP1",7.1696386415031e-06
"MELK",7.17266255175483e-06
"EIF2AK2",7.17266255175483e-06
"CSNK1A1",7.21015655739989e-06
"SOCS1",7.30188120346384e-06
"PPP1R36",7.30690424326209e-06
"ADD3-AS1",7.3190322875686e-06
"TPRN",7.33775590967594e-06
"CERS2",7.33775590967594e-06
"238947_at",7.38863776968747e-06
"COX7B2",7.39168433230593e-06
"BF513295",7.40585632060522e-06
"230757_at",7.42494798845258e-06
"ZBTB44",7.50552260689519e-06
"AW006409",7.5071359751406e-06
"LOC101927648",7.5071359751406e-06
"CRTAP",7.52808273500633e-06
"LOC399716",7.52808273500633e-06
"MGC16275",7.52935331905693e-06
"MROH1",7.57261613060364e-06
"PTER",7.58685223653887e-06
"LHFPL3-AS1",7.58854492261397e-06
"AW074773",7.63078327024752e-06
"ZNF764",7.6396241541021e-06
"ZSCAN30",7.69523676580534e-06
"URGCP-MRPS24",7.69523676580534e-06
"221205_at",7.7226480721529e-06
"PPP1R26-AS1",7.7226480721529e-06
"RAB11A",7.78664180704056e-06
"PDE3B",7.78999258873103e-06
"HAS3",7.80711647161376e-06
"FBF1",7.85524303352253e-06
"LOC283731",7.86231342133899e-06
"MMAB",7.88943706985214e-06
"WDFY3",7.91346434129196e-06
"CDIP1",7.94331650550395e-06
"GLCCI1",7.94331650550395e-06
"LINC01169",7.94607859752689e-06
"MARCH8",7.95062159311844e-06
"ACY1",7.96506702485511e-06
"IL6ST",7.97885028371654e-06
"C5orf34",7.97885028371654e-06
"SEC61B",8.02499552185339e-06
"AHNAK2",8.0360379903868e-06
"ZNF174",8.05443199440382e-06
"STK32A",8.05554151191721e-06
"TTC3P1",8.05554151191721e-06
"EIF3A",8.10276058441267e-06
"TRPS1",8.10276058441267e-06
"TWF1",8.10276058441267e-06
"ARFGAP2",8.10486312688543e-06
"NEGR1",8.1418977758377e-06
"243147_x_at",8.22967927549928e-06
"AK021614",8.23973106909445e-06
"AW173212",8.24580967994092e-06
"RBM26",8.24580967994092e-06
"SPTBN1",8.24580967994092e-06
"PHF3",8.24741472354954e-06
"AK055989",8.24741472354954e-06
"BE780360",8.24787380644678e-06
"USP25",8.25311335960338e-06
"IAH1",8.26342480062934e-06
"SYNGAP1",8.27423171503022e-06
"FGFR1OP2",8.29183276834424e-06
"AK027041",8.29415742462534e-06
"EFCAB6",8.30214722624227e-06
"SHROOM3",8.30555586431233e-06
"MAPK10",8.31436982819412e-06
"ZNF765",8.31436982819412e-06
"DDI2",8.32293496429935e-06
"PRKAG2",8.37997959928571e-06
"SLC31A1",8.39312966320219e-06
"SERPINA7",8.39375570267455e-06
"FAM49A",8.39954670828689e-06
"ZNF711",8.42144276329522e-06
"ASAH1",8.45047897947424e-06
"FBXO32",8.45047897947424e-06
"CLYBL-AS2",8.45242947860832e-06
"PPP1R9B",8.45242947860832e-06
"PROSC",8.46625713046293e-06
"LOC101928140",8.47055941305854e-06
"BC040835",8.48249142185814e-06
"ARHGAP32",8.48938863489532e-06
"SETD9",8.49075555450928e-06
"ESPN",8.49276428615715e-06
"LINC01315",8.49707733879685e-06
"UTP14A",8.49707733879685e-06
"AI800811",8.50523566317918e-06
"AL831906",8.52497704160274e-06
"AA688275",8.52679545774302e-06
"CASD1",8.5316113321137e-06
"MTRF1",8.55484498204817e-06
"TMCC2",8.55484498204817e-06
"PRSS53",8.57175186158419e-06
"BC016384",8.62765597627486e-06
"CHP1",8.62973054757248e-06
"LOC105376997",8.63666432751671e-06
"CAMTA1",8.68544182806936e-06
"AI872209",8.77417985302957e-06
"AF055018",8.7753728656588e-06
"UFSP1",8.78843230330252e-06
"RNF20",8.80341552644145e-06
"EMC4",8.82849073686995e-06
"NAV1",8.84957575587874e-06
"LINC00662",8.84957575587874e-06
"BC010113",8.85737325098329e-06
"SNORA5B",8.9438439643897e-06
"BC039100",8.97083627737583e-06
"RHBDD3",8.97375134780828e-06
"LOC283788",8.99325906864585e-06
"LOC105376689",8.99325906864585e-06
"VPS33A",9.00036679682735e-06
"OBSCN",9.00208384847613e-06
"BF478226",9.0269606531407e-06
"LOC100507494",9.04034437012553e-06
"KIAA1033",9.04312372465519e-06
"RPL5",9.09809914783992e-06
"ABHD5",9.09879794577828e-06
"AF043586",9.09879794577828e-06
"AK025388",9.12716893565502e-06
"AA758732",9.13450649852248e-06
"B3GALT6",9.17422072566464e-06
"ASNA1",9.18424195016546e-06
"243064_at",9.20136434978828e-06
"RBL1",9.20650385818979e-06
"RORB",9.21513806100123e-06
"PAFAH1B1",9.21513806100123e-06
"SLC6A19",9.25963356478503e-06
"MTRF1",9.26088215597294e-06
"RPL37A",9.27402153757439e-06
"HIST1H2BD",9.27982713293484e-06
"SEC11A",9.27982713293484e-06
"NUP214",9.27982713293484e-06
"TLR9",9.29695958922865e-06
"CLP1",9.31077275789167e-06
"USP5",9.31077275789167e-06
"LOC100289058",9.31077275789167e-06
"LOC284930",9.31870876971772e-06
"SMAD4",9.34933428978255e-06
"METTL12",9.35395104752964e-06
"HMGN5",9.4103788400754e-06
"MEF2C",9.42507131370578e-06
"AF086008",9.43474161487306e-06
"WDFY3",9.43805083651885e-06
"TCF7L2",9.43805083651885e-06
"MTFMT",9.43805083651885e-06
"CASR",9.43805083651885e-06
"RCC1L",9.46574484349558e-06
"LOC115110",9.48978360263742e-06
"CHD6",9.49004222940428e-06
"USP14",9.49004222940428e-06
"VPS8",9.50481671086978e-06
"UBE2Q2",9.50481671086978e-06
"FOXA2",9.51757901840091e-06
"PHOSPHO2",9.52074436242355e-06
"PDS5B",9.5284020915494e-06
"AI660254",9.54160504942895e-06
"ADORA1",9.54341778516844e-06
"AI057205",9.58636222499723e-06
"RNF38",9.5870109500613e-06
"OSBP",9.5870109500613e-06
"ABTB1",9.5870109500613e-06
"SLC9A2",9.5870109500613e-06
"AACS",9.58931900132262e-06
"PHF20L1",9.68049999102656e-06
"USP44",9.69326214774341e-06
"PSMA2",9.72793974308549e-06
"PSMG4",9.73772970388976e-06
"1559437_at",9.73772970388976e-06
"TACO1",9.79012854886742e-06
"SAE1",9.80966726863086e-06
"BNIP1",9.81579165301059e-06
"QRSL1",9.81579165301059e-06
"EPC1",9.81579165301059e-06
"AI732133",9.83128849128411e-06
"TSPAN9",9.87014383718836e-06
"KRTAP5-AS1",9.87368592251284e-06
"AF147347",9.87368592251284e-06
"AW301766",9.8911098047136e-06
"C5orf24",9.90367216015891e-06
"FAM84B",9.99120740411056e-06
"NPPA",1.00127365910032e-05
"SPAG5",1.00675575585043e-05
"227509_x_at",1.00675575585043e-05
"KCNQ4",1.00675575585043e-05
"SYDE1",1.00772363182017e-05
"ZMYM2",1.00835762258385e-05
"BE735175",1.01048838969489e-05
"DNAJB9",1.01088633441372e-05
"RBFOX2",1.01438358336219e-05
"UBR5",1.01478749803151e-05
"REM2",1.01478749803151e-05
"AL109684",1.0167115998309e-05
"AK022037",1.01901332938941e-05
"CUL4B",1.01945558543677e-05
"ACTN2",1.02116994131549e-05
"EPT1",1.02116994131549e-05
"PCMT1",1.02417174814301e-05
"AI935710",1.02417174814301e-05
"KDM4B",1.02596216588448e-05
"RBM26-AS1",1.02609759109547e-05
"MTCH1",1.03081085720522e-05
"TRIM29",1.03131559961995e-05
"PRR34-AS1",1.03169080822594e-05
"207985_at",1.03336670522873e-05
"HRASLS2",1.03426119139753e-05
"HAUS6",1.03511714536731e-05
"DOT1L",1.03564163168428e-05
"AA889078",1.03928027938297e-05
"METAP2",1.04076125569167e-05
"ERLIN1",1.04090359551309e-05
"MCF2",1.04211475353919e-05
"LOC105378577",1.04247784722075e-05
"AL117464",1.04275666739504e-05
"AU156482",1.04432143207816e-05
"PMP22",1.04522111055339e-05
"SLU7",1.04546398591033e-05
"MRPS5",1.04680177946737e-05
"RPRML",1.04680177946737e-05
"BE856007",1.04680177946737e-05
"AL137360",1.0469090943957e-05
"FLOT1",1.0469090943957e-05
"UROD",1.04826764355813e-05
"ARID4B",1.05031125032556e-05
"AW135320",1.05192760838166e-05
"C8orf59",1.0547933647466e-05
"ADCY9",1.0585118041318e-05
"AV700714",1.05876828343095e-05
"SLC25A10",1.0602702486911e-05
"CEP68",1.0602702486911e-05
"PLEC",1.0602702486911e-05
"HSBP1L1",1.06177882581804e-05
"LOC730102",1.06276782070881e-05
"NAT9",1.0658856066795e-05
"MRPL32",1.0658856066795e-05
"CD200R1",1.06703194206493e-05
"PRX",1.07057855612389e-05
"SMAD4",1.07057855612389e-05
"237085_x_at",1.07283908638619e-05
"C6orf52",1.07618998289831e-05
"CDH26",1.07755063365575e-05
"TBX2",1.07774360694894e-05
"1565601_at",1.07815995001322e-05
"ECSCR",1.07815995001322e-05
"SLC33A1",1.08611229931689e-05
"AW590588",1.09082222951013e-05
"TET1",1.09246347928572e-05
"ABCG4",1.09445661775719e-05
"NUDC",1.09445661775719e-05
"TTC16",1.09445661775719e-05
"LINC00382",1.0973205285854e-05
"RAB11FIP3",1.0973205285854e-05
"PRRG4",1.10017539022689e-05
"PEAK1",1.10017539022689e-05
"STK3",1.10339650251163e-05
"CHPT1",1.10357619939488e-05
"CYTH3",1.10381189116655e-05
"RLIM",1.10411797324778e-05
"AL049260",1.10511647255212e-05
"GBA2",1.10563868457128e-05
"CTAGE8",1.10563868457128e-05
"MCM4",1.10563868457128e-05
"LEF1",1.11125304614074e-05
"C1RL",1.11409954993176e-05
"NUDT15",1.11409954993176e-05
"PHACTR4",1.11644154293479e-05
"TLR6",1.11644154293479e-05
"SDHC",1.11762797274433e-05
"AA569225",1.11962402968168e-05
"BF437720",1.11994861646792e-05
"MYADML2",1.12605820660883e-05
"AL832938",1.12605820660883e-05
"RACGAP1",1.12605820660883e-05
"RREB1",1.12605820660883e-05
"LNPEP",1.12660350727993e-05
"FAM120B",1.12999773877262e-05
"ERICH4",1.13531401643634e-05
"LARP4B",1.1363933170084e-05
"MZF1",1.13733730272653e-05
"CDK4",1.13755482428062e-05
"U2SURP",1.13977971932987e-05
"PITPNC1",1.14041314732983e-05
"ERICH3-AS1",1.14041314732983e-05
"POMT2",1.14206438276581e-05
"LIPE-AS1",1.14206438276581e-05
"ODF3B",1.14293391431866e-05
"HNRNPUL2",1.14293391431866e-05
"TCF3",1.14293391431866e-05
"ZZEF1",1.14293391431866e-05
"VBP1",1.14772442699096e-05
"239868_at",1.15092897608856e-05
"N34548",1.15092897608856e-05
"213525_at",1.15263126115633e-05
"SNX29",1.15263126115633e-05
"STX7",1.15263126115633e-05
"TGFA",1.15891599394489e-05
"ATPIF1",1.16191186278762e-05
"ANO5",1.16191186278762e-05
"MTHFD2L",1.16346956374606e-05
"RBM17",1.16346956374606e-05
"SCARB2",1.16523807064758e-05
"WRNIP1",1.16575283329814e-05
"WDR44",1.16654022938519e-05
"MRPL41",1.16654022938519e-05
"AA758906",1.16654022938519e-05
"TP53AIP1",1.16736239465465e-05
"AI277314",1.16736239465465e-05
"CAMKK1",1.16856417657428e-05
"AI935766",1.16856417657428e-05
"NAGPA",1.16971077943595e-05
"ADH5",1.17148630242391e-05
"C8orf59",1.17349117988906e-05
"SEC62",1.17661739125252e-05
"PRKCG",1.17814039559443e-05
"VPS13A",1.17859643257665e-05
"POLR3H",1.18001264095854e-05
"MIS18A",1.18001264095854e-05
"COMMD4",1.18001264095854e-05
"GTSE1",1.18138159531955e-05
"LOC100507150",1.18263249646874e-05
"MIER3",1.18263249646874e-05
"KRT33A",1.18272753419019e-05
"MAP3K10",1.18590149211713e-05
"REXO2",1.18812464301163e-05
"ARMCX5-GPRASP2",1.19301980776395e-05
"CNPY2",1.19391783614316e-05
"AW139055",1.19576154992154e-05
"NPEPL1",1.19670650460076e-05
"KXD1",1.19670650460076e-05
"FBXL4",1.19670650460076e-05
"PABPC1",1.19896674218695e-05
"ZMYM6",1.19896674218695e-05
"ISM1",1.19911324811569e-05
"ZNF10",1.19928196547575e-05
"ACSM2A",1.19935289128795e-05
"UBL7-AS1",1.19954582209842e-05
"ME1",1.19954582209842e-05
"AP2S1",1.20107287103469e-05
"SPATA6",1.20126445708172e-05
"AF075070",1.20403015857095e-05
"AK026820",1.20403015857095e-05
"SPPL3",1.20403015857095e-05
"LIAS",1.20513639189026e-05
"TMX3",1.20746402769965e-05
"SGSM1",1.20833919772617e-05
"EZH1",1.20970776262839e-05
"STAG2",1.21035825520976e-05
"EXO5",1.2108229343192e-05
"FBXO30",1.21237314057567e-05
"FLII",1.21643781586632e-05
"CCZ1B",1.21700582373618e-05
"UBE2V2",1.21964371915195e-05
"LUC7L2",1.22298421294396e-05
"LRRC28",1.22780223667433e-05
"COPS7A",1.22944203197606e-05
"RNGTT",1.23133460841206e-05
"TMEM198",1.23301288518933e-05
"ATP5G3",1.23364011443429e-05
"ZNF470",1.2337489587554e-05
"PCCB",1.23405836417706e-05
"RDX",1.23479026741946e-05
"SLC2A4RG",1.23479026741946e-05
"ERAL1",1.23479026741946e-05
"PPP1CC",1.23666065896358e-05
"RAB28",1.23703229101776e-05
"GNG5",1.23855271217739e-05
"LOC101927122",1.23855271217739e-05
"TBCD",1.24294829296298e-05
"SLC30A4",1.2434076568966e-05
"INTS4",1.2444290135844e-05
"TDP1",1.24547136343566e-05
"TANGO6",1.24547136343566e-05
"CSMD2",1.2489515200381e-05
"PTPN14",1.25063277937698e-05
"SYT5",1.25063277937698e-05
"BF515734",1.2509595873908e-05
"LOC100506142",1.2509595873908e-05
"KLK12",1.25149487173457e-05
"INTS6",1.25514538024654e-05
"AHI1",1.25546002844247e-05
"C20orf27",1.25920401516871e-05
"KCNG1",1.26038241119845e-05
"IGF2BP2",1.26173476029631e-05
"BF196944",1.27268277713658e-05
"NAPRT1",1.27433554225568e-05
"NRIP1",1.27433554225568e-05
"N4BP1",1.27580593813955e-05
"PHKA2",1.27587373004386e-05
"PHACTR4",1.27587373004386e-05
"VPS52",1.27587373004386e-05
"PRIM2B",1.27587373004386e-05
"DZANK1",1.27587373004386e-05
"TKT",1.27603013165858e-05
"AI184609",1.28032172609221e-05
"GPR75-ASB3",1.28056733688787e-05
"LOC102546226",1.28272862140312e-05
"RAP1GAP",1.28277127689582e-05
"UBXN10",1.29070615928771e-05
"PUM2",1.29119921663812e-05
"ZNF814",1.29151275886574e-05
"ARX",1.29151275886574e-05
"STX16",1.29151275886574e-05
"AW405975",1.29151275886574e-05
"HEXIM1",1.29532629179011e-05
"MGST3",1.30546630392284e-05
"ANG",1.3061403217937e-05
"PML",1.30827635791885e-05
"SSX2IP",1.30827635791885e-05
"KLHDC10",1.31002783161176e-05
"CAST",1.31002783161176e-05
"LARP1B",1.31002783161176e-05
"FAM210B",1.31002783161176e-05
"ALG9",1.31268064857248e-05
"RSPH4A",1.31318485974774e-05
"NFIC",1.31318485974774e-05
"MPZL1",1.31343712724702e-05
"ACTL6B",1.31452443558957e-05
"216426_at",1.31452443558957e-05
"EARS2",1.31559414619552e-05
"BF109998",1.32099551709585e-05
"TMEM213",1.32099551709585e-05
"GNL3L",1.32203104670197e-05
"ZNF445",1.3277054638066e-05
"AF458587",1.32819708656848e-05
"AA778617",1.32819708656848e-05
"RIOK3",1.32949135002998e-05
"SREK1IP1",1.33085088264912e-05
"POLR2J2",1.33226218265586e-05
"AI341072",1.33231297563604e-05
"C7orf50",1.33890265287558e-05
"RAB13",1.33890265287558e-05
"AW665080",1.35005646915848e-05
"HP1BP3",1.35082825278448e-05
"AU159446",1.35082825278448e-05
"IKBKG",1.35166474074847e-05
"AI051185",1.3534746328159e-05
"C1orf131",1.3591286168043e-05
"THOC1",1.36002454945745e-05
"X79782",1.36231018441252e-05
"CHRNB1",1.36679426886007e-05
"AA412283",1.36998626446715e-05
"WDR61",1.3703828929189e-05
"RCHY1",1.37277453400143e-05
"ZZEF1",1.37434648723076e-05
"ETFDH",1.37941471863113e-05
"AW182342",1.38293901112305e-05
"CDRT1",1.38507492090188e-05
"PDCD11",1.38523301888986e-05
"242805_at",1.38523301888986e-05
"NSMCE4A",1.38644231588904e-05
"T65315",1.38763258042974e-05
"ZNF404",1.38781879178553e-05
"221155_x_at",1.38781879178553e-05
"UBN2",1.38856656388824e-05
"KCNA4",1.39075173767436e-05
"GTF2H5",1.39264916829331e-05
"SRRM1",1.39343900137631e-05
"IAH1",1.39343900137631e-05
"MPP5",1.39603379165504e-05
"SNX11",1.39603379165504e-05
"SPOPL",1.39603379165504e-05
"AFF4",1.39603379165504e-05
"STARD10",1.3979658169381e-05
"SEL1L",1.3998403600175e-05
"MBD4",1.4035045305771e-05
"MFSD9",1.40381018362495e-05
"SUPT20H",1.41159966118441e-05
"PNRC1",1.41159966118441e-05
"ELL3",1.41257127396001e-05
"CRTC1",1.41257273289813e-05
"LOC102723559",1.41418979677505e-05
"MYO15B",1.41489107561083e-05
"AI307772",1.41623802178429e-05
"RPAIN",1.41907494163822e-05
"LCA5",1.42168708553245e-05
"MBD6",1.4225464356618e-05
"RING1",1.42548884073519e-05
"BF434383",1.42568617835079e-05
"MIR3654",1.42739601709337e-05
"AL832482",1.42776295944656e-05
"ZSCAN16-AS1",1.42825979194562e-05
"TRIM52-AS1",1.42846785195656e-05
"GAFA1",1.43157161185453e-05
"CBX5",1.43194265961271e-05
"217656_at",1.43286781115486e-05
"GPD1L",1.4338492806893e-05
"DAD1",1.43529191235279e-05
"ERN2",1.43529191235279e-05
"LOC100287808",1.43605977230235e-05
"SH3BP5L",1.43605977230235e-05
"LSS",1.43866128756941e-05
"KIF3B",1.43952776187696e-05
"MMGT1",1.44187383941965e-05
"CLOCK",1.44742160564083e-05
"FAM20A",1.45050576124084e-05
"FOXL1",1.45222616540281e-05
"KTN1",1.45222616540281e-05
"DNASE1L1",1.45259217338473e-05
"TRIP12",1.45370897422942e-05
"PDE8A",1.45511868547601e-05
"CORO6",1.45578641377054e-05
"KPNB1",1.45578641377054e-05
"PTPA",1.45654855712274e-05
"BHMT2",1.46239287362327e-05
"MZT2A",1.46593406907333e-05
"EXOC7",1.46934461291674e-05
"OPA3",1.472706808025e-05
"B4GALT4",1.47464287729478e-05
"DNAH10",1.47580556716909e-05
"KLK8",1.47781549811063e-05
"BMP2K",1.4782997777823e-05
"CUEDC2",1.48097547088895e-05
"SRPX",1.48496892284185e-05
"LMLN",1.48499700488739e-05
"PPP1R7",1.48552924624377e-05
"PRDX6",1.49051162742947e-05
"OR13C4",1.49085488950072e-05
"KLHDC2",1.49805528184221e-05
"ANTXR1",1.49893802092451e-05
"SLC52A3",1.50276470405849e-05
"HSP90AB1",1.50364208201651e-05
"SPCS2",1.50378806738264e-05
"RPS6",1.50378806738264e-05
"ATP6V1H",1.5062103362167e-05
"RPL22",1.50699239754923e-05
"NLK",1.50737502464748e-05
"RNPS1",1.50776211498627e-05
"DAPK2",1.5137630822001e-05
"BF749719",1.5225050666239e-05
"AQP6",1.52285967623035e-05
"BF000597",1.52652406486782e-05
"APRT",1.52780940341394e-05
"RAB35",1.52885680341479e-05
"MLH3",1.52885680341479e-05
"ATXN3",1.52885680341479e-05
"LDLRAD4",1.5343469724899e-05
"CDK5R1",1.54692750970309e-05
"MRPS7",1.55198046551311e-05
"ACOT11",1.55534904043964e-05
"PHOSPHO1",1.55643471331918e-05
"PLP1",1.55798854505585e-05
"CDAN1",1.56046525361629e-05
"ZNF788",1.56389058619834e-05
"ADAM22",1.56389058619834e-05
"UBB",1.5659740645133e-05
"AI824407",1.56786153797565e-05
"TRIM44",1.57062862714507e-05
"SULT2B1",1.57062862714507e-05
"ZNF286A",1.57270302002291e-05
"SSR3",1.57802219082994e-05
"MYRIP",1.58053640714359e-05
"TGM4",1.58053640714359e-05
"HOXA3",1.58769081610895e-05
"AF090887",1.58769081610895e-05
"U38460",1.58822666886262e-05
"AB062488",1.58822666886262e-05
"PEX11A",1.58822666886262e-05
"KRT6B",1.58831124340893e-05
"LOC101927180",1.597551097018e-05
"CBARP",1.597551097018e-05
"NF1P9",1.5976605739464e-05
"BQ446762",1.5994369929977e-05
"YIPF2",1.5994369929977e-05
"BE973909",1.60238600610575e-05
"MSX2",1.60440674592666e-05
"DNASE1",1.60440674592666e-05
"NSUN5P2",1.60440674592666e-05
"CISD2",1.60537997646869e-05
"GSE1",1.60599487798814e-05
"240355_at",1.60864577117582e-05
"HYI",1.60983224146037e-05
"ARHGEF26",1.61601603269061e-05
"AK001007",1.61968684421538e-05
"PGK1",1.62992190628957e-05
"SNX15",1.63498872004064e-05
"UFD1L",1.63736281582224e-05
"AW811910",1.63856240200633e-05
"PDCD6IP",1.6411935931925e-05
"GPATCH2",1.64366077600394e-05
"FAS-AS1",1.64627683137211e-05
"ASNSD1",1.64706278087252e-05
"GDF11",1.65169592589435e-05
"SLC7A6",1.651712787005e-05
"CLN5",1.65506744015415e-05
"PIANP",1.65506744015415e-05
"CCDC142",1.65549762173399e-05
"SH3GLB1",1.65549762173399e-05
"UQCR10",1.65703539022093e-05
"DENND6B",1.65959223107124e-05
"PYROXD1",1.6601983223514e-05
"AW449274",1.6601983223514e-05
"RBM48",1.6601983223514e-05
