"geneNames.as.numeric.rownames.res_coef2...","res_coef2.logFC","res_coef2.adj.P.Val"
"SHMT2",-1.08126166666667,0.966101271237409
"PRKCA",-1.00000400000001,0.966101271237409
"PIGU",0.643075166666661,0.966101271237409
"ACACB",0.757676833333333,0.966101271237409
"PCGF3",0.958994833333328,0.966101271237409
"CNTN6",3.07554166666667,0.966101271237409
"PUS3",-0.713801500000005,0.966101271237409
"MAP3K2",-0.728439333333335,0.966101271237409
"RAB27B",-1.24780883333333,0.966101271237409
"MBNL3",-1.41251883333334,0.966101271237409
"PRPF19",0.585353333333332,0.966101271237409
"LYRM7",-0.765631500000005,0.966647242867034
"GGH",-1.90714466666667,0.96708166834733
"ITPR3",-0.310547166666667,0.96708166834733
"ZBTB48",1.17036866666667,0.96708166834733
"RAB36",1.06028716666666,0.96708166834733
"RIDA",-1.32730666666667,0.96708166834733
"CMYA5",-1.39284366666667,0.967275760783942
"RAP2C",-0.914559166666671,0.967275760783942
"SPATA33",1.00559383333333,0.967275760783942
"BRWD1-IT2",0.935317999999997,0.967682037947767
"GABRG1",2.59521583333333,0.967682037947767
"TMSB10",-0.911181666666678,0.967730399985794
"YBX3",-1.36628833333333,0.967730399985794
"GCDH",1.376405,0.967730399985794
"TXLNG",-0.468464333333337,0.967730399985794
"SAR1A",-2.43584433333334,0.967730399985794
"ENO1",-0.753283333333339,0.967730399985794
"AK023865",0.810089499999999,0.967730399985794
"ABHD5",-1.3626275,0.967730399985794
"BC010059",1.11755733333333,0.967730399985794
"RIPK4",-2.82194816666667,0.967730399985794
"IDH3A",-0.993294166666677,0.967979472219965
"C4orf3",-0.892766666666676,0.967979472219965
"242506_at",1.2304835,0.968404133749747
"BE670974",1.16389216666666,0.968404133749747
"CELF1",-0.993089500000004,0.968404133749747
"AA343057",-0.897718333333339,0.968404133749747
"HYI",1.17998549999999,0.968404133749747
"JUN",-2.87930900000001,0.968404133749747
"BC029469",1.47526716666667,0.968404133749747
"SRRM4",-2.13155216666667,0.968404133749747
"OFD1",0.584174833333329,0.968404133749747
"DUSP15",1.85294433333333,0.968404133749747
"AI953011",1.29532266666666,0.968404133749747
"HMGXB3",0.779493500000001,0.968404133749747
"CCSER2",-1.08228650000001,0.968404133749747
"AK025037",-1.32043516666667,0.968404133749747
"C6orf120",0.782379666666663,0.968404133749747
"MIR424",-1.8079955,0.968404133749747
"BF511763",1.210659,0.968404133749747
"LOC654342",1.41723066666666,0.968404133749747
"ALDOA",-0.603149166666674,0.968404133749747
"AA832474",-1.588479,0.968404133749747
"OGN",3.2544585,0.968404133749747
"AI768895",1.34672083333333,0.968404133749747
"SSX2IP",-1.02268383333334,0.968404133749747
"AMFR",1.48131999999999,0.968404133749747
"RAB23",-1.10916000000001,0.968404133749747
"GDF15",-0.717909000000001,0.968404133749747
"MGLL",-1.99084350000001,0.968404133749747
"SYNE1",0.950957833333325,0.968404133749747
"AI990790",1.48587683333333,0.968404133749747
"ABHD18",0.762882833333331,0.968404133749747
"BRWD1",0.593497999999996,0.968404133749747
"228811_at",0.794315833333331,0.968404133749747
"SLC2A3",-1.86642516666667,0.968404133749747
"GXYLT2",-1.650212,0.968404133749747
"ENTPD3",-1.1023585,0.968404133749747
"AA768884",-1.1974515,0.968404133749747
"RAP2B",-1.3694105,0.968404133749747
"PFDN5",0.538856666666659,0.968404133749747
"AI401105",-0.918352666666668,0.968404133749747
"EDC3",0.766218166666665,0.968404133749747
"ASB4",-0.960251000000002,0.968404133749747
"COL25A1",0.876632833333332,0.968404133749747
"RBBP4",0.786235999999997,0.968404133749747
"CHPT1",1.0803645,0.968404133749747
"ZKSCAN3",0.742514833333334,0.968404133749747
"AP4B1",0.888478166666664,0.968404133749747
"RBM48",0.534952833333333,0.968404133749747
"SOCS7",0.524447499999997,0.968404133749747
"FAM13A",0.945746333333332,0.968404133749747
"JPH3",-0.620891666666668,0.968404133749747
"MRPL19",-0.773944333333336,0.968404133749747
"PNN",0.704915999999999,0.968404133749747
"DTNA",-3.05656183333334,0.968404133749747
"NR3C1",-0.989020833333344,0.968404133749747
"DDX42",0.623766666666659,0.968404133749747
"RAB31",-1.3602635,0.968404133749747
"ARMCX5-GPRASP2",0.649236666666667,0.968404133749747
"ETNK1",-1.18475633333334,0.968404133749747
"F3",-2.5027155,0.968404133749747
"GDE1",-1.24156716666667,0.968404133749747
"PARD6A",0.75153083333333,0.968404133749747
"DET1",1.194602,0.968404133749747
"TEAD4",-1.084097,0.968404133749747
"ANP32E",-0.872834500000003,0.968404133749747
"FUNDC2",-0.6651355,0.968404133749747
"BF431313",-0.297952000000002,0.968404133749747
"WDR66",-2.124154,0.968404133749747
"LOC401134",-0.679572333333336,0.968404133749747
"RAB35",1.33691316666666,0.968404133749747
"AK022686",-0.453903666666668,0.968404133749747
"MED28",-0.764827666666667,0.968404133749747
"ITPRIPL2",-0.922401666666669,0.968404133749747
"SNX1",-0.657659500000007,0.968404133749747
"AK022801",1.71703166666667,0.968404133749747
"WIPF3",1.09961249999999,0.968404133749747
"LINC00667",1.1439765,0.968404133749747
"LOC101928560",0.938832333333332,0.968404133749747
"ENY2",1.16362966666666,0.968404133749747
"IL6R",-1.64835716666667,0.968404133749747
"SLC22A23",-1.72817666666667,0.968404133749747
"LGALS8-AS1",0.270936666666664,0.968404133749747
"ING2",1.43457433333333,0.968404133749747
"BIN1",0.89326333333333,0.968404133749747
"DYNC1I1",-0.880098833333338,0.968404133749747
"DNAJC2",-0.61347133333334,0.968404133749747
"SLC25A33",-1.0461005,0.968404133749747
"ST7L",0.670320166666661,0.968404133749747
"LPP",-0.848038000000004,0.968404133749747
"DNAJB9",-0.714206666666671,0.968404133749747
"CYLD",-0.842242833333334,0.968404133749747
"PLD1",2.41233733333333,0.968404133749747
"HAPLN1",-0.453519500000002,0.968404133749747
"BCL9",0.788440833333328,0.968404133749747
"GRIK4",1.686777,0.968404133749747
"AF339805",-3.46444433333334,0.968404133749747
"CABLES2",0.708811999999996,0.968404133749747
"CDC73",-0.69761150000001,0.968404133749747
"DDX21",-0.710980000000005,0.968404133749747
"TUSC1",-1.10696100000001,0.968404133749747
"SP100",2.54395916666666,0.968404133749747
"LSM14B",0.520988333333332,0.968404133749747
"NUP58",-0.677584333333344,0.968404133749747
"CTC-338M12.4",0.576854499999998,0.968404133749747
"NKX3-1",-1.42611933333333,0.968404133749747
"FGFR1OP2",-1.20920966666667,0.968404133749747
"EMP1",-0.691801000000001,0.968404133749747
"MICALL2",0.697322499999998,0.968404133749747
"UBL3",0.551465000000002,0.968404133749747
"HMGXB3",0.715643833333331,0.968404133749747
"LOC100129518",-2.51271283333334,0.968404133749747
"ZDHHC3",-0.726513833333338,0.968404133749747
"ATPAF2",1.16934366666666,0.968404133749747
"PCGF6",0.655806999999997,0.968404133749747
"IREB2",1.17825516666666,0.968404133749747
"GGCX",-0.657657000000003,0.968404133749747
"DLK1",0.951817999999995,0.968404133749747
"BF114733",0.837750499999999,0.968404133749747
"NDUFAF5",0.547457333333328,0.968404133749747
"SLC18B1",1.072273,0.968404133749747
"BF055060",1.02089283333333,0.968404133749747
"AA576959",-1.3518285,0.968404133749747
"ROM1",-0.695164666666669,0.968404133749747
"PITX1",0.977291499999993,0.968404133749747
"ATE1",-1.04120033333334,0.968404133749747
"KPNA1",0.558819499999993,0.968404133749747
"TMIE",1.0270735,0.968404133749747
"DENND4A",-1.1821725,0.968404133749747
"AA243143",-0.926627000000009,0.968404133749747
"BE043033",3.52819033333333,0.968404133749747
"AF118078",-0.942376000000001,0.968404133749747
"BACE2",-1.023659,0.968404133749747
"LOC105373383",1.33964449999999,0.968404133749747
"SOX6",1.71880616666666,0.968404133749747
"HUWE1",0.448712166666662,0.968404133749747
"AK025193",-0.620762833333335,0.968404133749747
"PARTICL",1.34910483333333,0.968404133749747
"ZKSCAN8",0.658322999999996,0.968404133749747
"LINC01089",1.11534933333333,0.968404133749747
"BF433815",-2.10933816666667,0.968404133749747
"ZBTB44",-0.933832666666668,0.968404133749747
"TPD52L1",-3.83082783333334,0.968404133749747
"NFATC3",0.71258366666666,0.968404133749747
"TSPAN6",1.71858499999999,0.968404133749747
"FER",-0.802080833333336,0.968404133749747
"DLG1",-0.524958666666675,0.968404133749747
"ISG20",-1.15383666666667,0.968404133749747
"STAG1",0.824847499999994,0.968404133749747
"HS3ST1",0.958604333333327,0.968404133749747
"CENPF",0.672467833333331,0.968404133749747
"PTPRM",-0.954466833333338,0.968404133749747
"C12orf49",-0.932942833333339,0.968404133749747
"SNORA72",-0.605695333333336,0.968404133749747
"ZNF93",-0.989987000000002,0.968404133749747
"AI660245",-1.54214983333333,0.968404133749747
"AA057585",0.788442499999997,0.968404133749747
"USP49",1.15791999999999,0.968404133749747
"BE674244",-0.465415,0.968404133749747
"NAT14",0.765870833333327,0.968404133749747
"BAZ1A",-1.35014866666667,0.968404133749747
"PLSCR1",-1.24909083333334,0.968404133749747
"BF224366",-1.00616683333334,0.968404133749747
"C1QBP",-0.773535000000006,0.968834053197146
"AL161982",-1.22271083333333,0.968834053197146
"SEPP1",0.930948333333326,0.968834053197146
"FSTL1",1.65162916666666,0.968834053197146
"RAB7A",-0.911150333333339,0.968834053197146
"PCYT1A",0.789868166666662,0.968834053197146
"CLDN3",-1.74730716666667,0.968834053197146
"SMIM24",1.84193133333333,0.968834053197146
"LINC01018",-0.790860000000002,0.968834053197146
"FAM120B",0.642668833333326,0.968834053197146
"LINC00663",0.428604666666665,0.968834053197146
"CCL3L3",-3.5456595,0.968834053197146
"BE646451",0.820203833333331,0.968834053197146
"LOC101930112",0.705652999999996,0.968834053197146
"CCNG2",-0.832379166666675,0.968834053197146
"AB002441",0.538217666666666,0.968955552498103
"FLNB",1.11505599999999,0.969465148364923
"SGMS2",-1.58493416666667,0.969583585517455
"TNFRSF10D",-1.091102,0.969799193984132
"PEX16",0.892373666666663,0.969805794619147
"POTEKP",-0.642543333333338,0.969805794619147
"BF448300",1.5545915,0.969805794619147
"BTBD19",0.906283166666664,0.970092215911768
"UGGT2",-1.08961,0.970092215911768
"ST6GALNAC5",-5.126067,0.970092215911768
"RAB18",-0.990708333333341,0.970092215911768
"MUTYH",0.47610033333333,0.970092215911768
"HIST1H2BC",-1.5956985,0.970092215911768
"UNC5A",-3.06520766666667,0.970092215911768
"PAWR",0.886043833333328,0.970092215911768
"TNPO3",-0.93252233333334,0.970092215911768
"DOCK3",0.798164499999997,0.970092215911768
"TMTC2",-3.3181115,0.970092215911768
"MIR6787",-1.66494783333333,0.970092215911768
"CBX7",0.922401499999996,0.970092215911768
"RAB23",-0.804067166666669,0.970092215911768
"AF035290",3.15358733333333,0.970092215911768
"RNF25",0.943423833333327,0.970092215911768
"BRD1",0.558393833333328,0.970092215911768
"TCF25",0.511869999999995,0.970092215911768
"CCND2",0.814934999999995,0.970092215911768
"ADARB1",1.34522583333333,0.970092215911768
"ATP9B",-0.469182666666668,0.970092215911768
"CASKIN1",1.72008333333333,0.970092215911768
"ARMC7",0.883020166666665,0.970092215911768
"PDZD2",1.35876766666666,0.970092215911768
"AI264003",0.972265833333325,0.970092215911768
"LAMA2",2.74350816666666,0.970092215911768
"ABL2",0.754654999999996,0.970092215911768
"ZBED3",0.826828666666664,0.970092215911768
"BF031448",-0.521612500000002,0.970092215911768
"SNRNP70",0.841312666666663,0.970092215911768
"PSMD6-AS2",1.130234,0.970092215911768
"ARRDC1",-0.605730333333335,0.970092215911768
"C8orf44",1.037942,0.970092215911768
"BC037807",-0.806510000000005,0.970092215911768
"SLC39A9",-0.460044333333333,0.970092215911768
"GALM",1.40814216666667,0.970092215911768
"LOC101927534",-0.333846,0.970092215911768
"ERVK13-1",1.1013645,0.970092215911768
"BRD1",0.582039833333331,0.970092215911768
"CELF4",-1.05612683333334,0.970092215911768
"NLK",-0.743446833333337,0.970092215911768
"N40551",1.27550383333333,0.97018730642899
"RRAS2",-0.875793000000002,0.970230065218087
"TTN",0.887413166666666,0.970230065218087
"CASP2",0.437569666666665,0.970230065218087
"GLRX3",-0.431464000000001,0.970230065218087
"DAG1",0.774342666666664,0.970230065218087
"ZNF627",0.872174333333332,0.970230065218087
"AA194253",1.01360533333333,0.970230065218087
"PKI55",0.951557999999993,0.970230065218087
"UBTF",0.65562283333333,0.970230065218087
"H15261",2.87962899999999,0.970230065218087
"WFS1",1.66412583333333,0.970230065218087
"PRDM11",0.88330533333333,0.970230065218087
"LOC101927587",-0.573498666666669,0.970230065218087
"ARL6IP4",0.872420166666661,0.970230065218087
"PCBD1",-0.84879633333334,0.970230065218087
"ZNF101",-0.629530833333334,0.970230065218087
"AGAP2-AS1",2.21565033333333,0.970230065218087
"MIR4453",1.22315199999999,0.970230065218087
"RECQL",-0.67407883333334,0.970230065218087
"TFAM",-0.664092666666672,0.970230065218087
"MST1R",-0.335870833333335,0.970230065218087
"RGS4",-4.23953766666667,0.970230065218087
"TRIL",2.2865065,0.970230065218087
"SKI",-0.898632666666672,0.970230065218087
"IDE",0.747318499999999,0.970230065218087
"EFHD2",-1.01607216666667,0.970230065218087
"ALG12",-0.480432333333336,0.970230065218087
"MALT1",-1.1016595,0.970230065218087
"IRF1",-3.18450416666667,0.970230065218087
"SLCO4A1",-1.82299316666667,0.970230065218087
"DPY19L2",0.94631216666666,0.970230065218087
"TPD52",-1.24727666666667,0.970230065218087
"AW022267",1.47092183333333,0.970230065218087
"TRHDE-AS1",2.54194783333333,0.970230065218087
"AI052447",2.377333,0.970230065218087
"SUSD4",-2.96997516666667,0.970230065218087
"NCAPD2",0.771259166666665,0.970230065218087
"ZNF747",0.615855833333333,0.970230065218087
"AW629461",1.5235515,0.970230065218087
"AL832567",2.63645466666666,0.970230065218087
"PCF11",0.628062999999999,0.970230065218087
"C4orf19",-1.48541,0.970230065218087
"ETNK1",-1.21995883333334,0.970230065218087
"PAGR1",0.824780999999993,0.970230065218087
"AIDA",-1.00813666666667,0.970230065218087
"TSPAN4",0.515496999999995,0.970230065218087
"RBM38",-0.940193166666669,0.970230065218087
"TMEM108",-2.67704233333334,0.970230065218087
"SLC2A4RG",1.13090316666666,0.970230065218087
"EMC9",0.871917333333326,0.970230065218087
"ZC4H2",0.652595666666662,0.970230065218087
"PRLR",2.54362866666666,0.970230065218087
"SAT1",-2.01017333333334,0.970230065218087
"DNAJB1",-2.43635766666667,0.970230065218087
"CDC42SE2",-2.11334133333333,0.970230065218087
"WDR36",-1.18663016666667,0.970230065218087
"CDKN2C",-1.3178545,0.970230065218087
"SCAMP5",0.967627499999996,0.970230065218087
"TMEM248",0.559940666666661,0.970230065218087
"GAL",-2.40647316666667,0.970230065218087
"MTF2",0.877393333333333,0.970230065218087
"NVL",0.756200666666664,0.970230065218087
"NIPAL3",-0.909023000000003,0.970230065218087
"LOC284023",0.543392666666663,0.970230065218087
"ADAD1",0.881290666666666,0.970230065218087
"LOC286272",1.80764116666666,0.970230065218087
"AW070207",1.2627625,0.970230065218087
"PCDH9",-4.33514533333334,0.970230065218087
"AMIGO2",2.33011599999999,0.970230065218087
"SH3GLB1",0.610298333333331,0.970230065218087
"RBMS1",1.12344716666666,0.970230065218087
"NANOG",2.22212716666666,0.970230065218087
"MYL6B",0.544666666666661,0.970230065218087
"S100A14",-1.330446,0.970230065218087
"XRCC4",-1.08967616666667,0.970230065218087
"ARMCX4",0.826414833333331,0.970230065218087
"GAL",-1.44997666666667,0.970230065218087
"LOC729291",0.867979166666662,0.970230065218087
"MRPL23",0.890345333333332,0.970230065218087
"BF063235",1.13265166666667,0.970230065218087
"TRIM41",0.607195166666664,0.970230065218087
"PTPN11",-0.895537333333339,0.970230065218087
"SOCS2",2.98884666666666,0.970230065218087
"BCAP29",-1.07022333333334,0.970230065218087
"CHID1",0.51057616666666,0.970230065218087
"CD274",-0.722440666666668,0.970230065218087
"PRPS2",-2.512187,0.970230065218087
"CNOT6",0.500796833333327,0.970230065218087
"SHROOM1",-0.809268166666667,0.970230065218087
"MGAT4C",-2.61122983333334,0.970230065218087
"ZNF439",-1.75385866666667,0.970230065218087
"AK022308",1.07370083333333,0.970230065218087
"SRP72",0.510478333333326,0.970230065218087
"DDX46",0.663097333333329,0.970230065218087
"NEK10",1.1088525,0.970230065218087
"PTPRN2",0.831803333333326,0.970230065218087
"PCP4",-1.14038916666667,0.970230065218087
"MAPK14",-1.782946,0.970230065218087
"LOC100506497",2.20415833333333,0.970230065218087
"217416_x_at",-0.697469500000003,0.970230065218087
"AU146390",1.5012395,0.970230065218087
"C7orf61",-0.786937333333334,0.970230065218087
"FBXO28",-0.735096500000001,0.970230065218087
"SNX1",-0.51478100000001,0.970230065218087
"RBX1",0.46133416666666,0.970230065218087
"HMGN2",0.448831666666667,0.970230065218087
"NEDD1",-0.825942833333338,0.970230065218087
"PIH1D2",0.963282666666663,0.970230065218087
"ITGBL1",-1.75092683333334,0.970230065218087
"YARS",1.426869,0.970230065218087
"UBE2D4",0.718263499999999,0.970230065218087
"AA837131",-1.662981,0.970230065218087
"USP32",-0.801948666666672,0.970230065218087
"RNF207",1.43015683333333,0.970230065218087
"CPEB2",-0.893107000000006,0.970230065218087
"AW450572",-1.0545305,0.970230065218087
"CD63",-0.535335000000003,0.970230065218087
"BC042366",-2.50568166666667,0.970230065218087
"SYNE2",-2.10622883333334,0.970230065218087
"GPR89A",1.07347733333333,0.970230065218087
"KIF18A",1.01569366666667,0.970230065218087
"DESI2",-0.790064000000005,0.970230065218087
"ZNF575",0.688870166666662,0.970230065218087
"AGFG1",-0.903299666666668,0.970230065218087
"FBXL20",0.764445166666663,0.970230065218087
"AI245300",1.2696705,0.970230065218087
"USP3",1.60606666666667,0.970230065218087
"EPB41L5",0.588331833333326,0.970230065218087
"SERP2",1.61774833333333,0.970230065218087
"TUBG1",-0.883845666666669,0.970230065218087
"RBM15",-1.02990616666667,0.970230065218087
"ANOS1",3.9561025,0.970230065218087
"237114_at",0.607423499999998,0.970230065218087
"YAP1",-2.0315935,0.970230065218087
"COMMD4",0.387244499999999,0.970230065218087
"226848_at",0.908261666666662,0.970230065218087
"LINC00936",1.46281616666666,0.970230065218087
"FASTK",0.768765333333329,0.970230065218087
"RBMS3",2.61825433333333,0.970230065218087
"ASS1",-1.93970966666667,0.970230065218087
"SLC6A8",-1.61929483333333,0.970230065218087
"SCRN2",0.815079333333328,0.970230065218087
"RBM34",0.446150333333332,0.970230065218087
"MET",-1.9065775,0.970230065218087
"PDE8B",1.85274233333332,0.970230065218087
"BF346537",1.48975883333333,0.970230065218087
"SPRR1A",-0.471725166666668,0.970230065218087
"LOC101930531",0.587302499999996,0.970230065218087
"1552867_at",1.36271083333333,0.970230065218087
"242452_at",1.00484983333333,0.970230065218087
"AF086066",-2.43624883333334,0.970230065218087
"CAMK4",-2.95454266666667,0.970230065218087
"AL833305",0.623254999999999,0.970230065218087
"GGA3",0.811633166666662,0.970230065218087
"IKBKB",-0.743480333333337,0.970230065218087
"T70087",1.57634716666666,0.970230065218087
"MTMR11",-1.8009505,0.970230065218087
"ZBTB18",-1.5914915,0.970230065218087
"ZNF506",-1.33100833333334,0.970230065218087
"FBN1",1.77095583333333,0.970230065218087
"OGT",0.572314999999993,0.970230065218087
"GPALPP1",0.786476333333331,0.970230065218087
"SNORD24",0.416266666666658,0.970230065218087
"PPIG",-0.703845833333335,0.970230065218087
"ALKBH3",0.921347833333329,0.970230065218087
"FAHD2A",0.658796999999995,0.970230065218087
"FGF14",-2.28473233333333,0.970230065218087
"SS18",-1.0913215,0.970230065218087
"TIMM17A",-0.733401666666673,0.970230065218087
"DOCK9",-2.21465100000001,0.970230065218087
"AA894564",-1.62892933333333,0.970230065218087
"PCNX2",0.821202166666662,0.970230065218087
"LYRM4",0.757466166666663,0.970230065218087
"CYP4F3",1.39182716666667,0.970230065218087
"NDRG3",0.862700499999994,0.970230065218087
"LTBP3",0.799145499999996,0.970230065218087
"FAM162A",0.819800999999995,0.970230065218087
"ATP6V1A",-1.47355716666667,0.970230065218087
"U2AF1",-0.781037333333336,0.970230065218087
"UBE2D4",0.918645499999996,0.970230065218087
"BF593928",1.43735,0.970230065218087
"NOVA2",1.23278783333333,0.970230065218087
"KIF13B",1.72344099999999,0.970230065218087
"ATAT1",1.37217433333333,0.970230065218087
"HPRT1",-0.685295000000014,0.970230065218087
"HIGD1A",-0.689950000000009,0.970230065218087
"LAMTOR3",-0.545250500000011,0.970230065218087
"COPS2",-0.590788333333336,0.970230065218087
"RORB",-2.54511616666667,0.970230065218087
"SLC29A1",1.055434,0.970230065218087
"HIST1H2BC",0.763509833333328,0.970230065218087
"PAPD5",-0.488623833333341,0.970230065218087
"ACBD5",-0.69730100000001,0.970230065218087
"PPP1R16A",0.974101833333329,0.970230065218087
"EML5",0.4233045,0.970230065218087
"LOC440434",0.438785666666659,0.970230065218087
"TSC22D1",-0.654525000000012,0.970230065218087
"FAM107B",-1.1118495,0.970230065218087
"RAD23B",-0.689333333333341,0.970230065218087
"1556828_at",0.822089333333333,0.97051671460893
"SAA2-SAA4",-2.39816666666667,0.97051671460893
"KLF6",-1.54384866666667,0.97051671460893
"CSNK1A1",-0.551459999999999,0.97051671460893
"LYSMD2",-0.632851666666674,0.97051671460893
"FAM120A",-1.03428583333334,0.97051671460893
"PINK1-AS",0.835956666666664,0.97051671460893
"241387_at",1.22628766666666,0.971257226087962
"CCHCR1",-0.754351000000003,0.971257226087962
"TTPAL",-0.918179666666669,0.971257226087962
"FAM3C",-0.698261166666668,0.971257226087962
"DBT",-1.11279333333334,0.971257226087962
"TRAPPC12",0.545532833333331,0.971257226087962
"VTI1B",-0.843360833333341,0.971257226087962
"LOC100507577",1.16917999999999,0.971467472261176
"LINC00494",-0.815437000000002,0.971467472261176
"ERBB4",1.0108345,0.971467472261176
"TARBP1",1.31428116666666,0.971467472261176
"244271_at",0.960733499999999,0.971467472261176
"BC033945",-1.46008,0.971467472261176
"AK025089",0.785777333333333,0.971467472261176
"EGLN1",-1.07702216666667,0.971484779334499
"SLC19A2",-1.58587366666667,0.971484779334499
"NOL4",-0.577689333333343,0.971484779334499
"PPP2R3A",1.22392,0.971484779334499
"PIGF",-0.87169083333333,0.971484779334499
"OSBPL2",0.777113166666664,0.971484779334499
"AW004885",0.918441666666665,0.971484779334499
"FRG1BP",0.969288166666665,0.97153142123967
"GSTO2",-0.912847833333339,0.97153142123967
"CCDC186",-0.81254216666667,0.97153142123967
"N4BP2L2",0.65307666666666,0.97153142123967
"PAX5",-2.05131816666667,0.97153142123967
"MIR612",-3.1307245,0.97153142123967
"METTL3",0.672762333333329,0.971858245047221
"FRG1HP",1.07672916666667,0.971858245047221
"PSTPIP2",-1.58420433333333,0.971858245047221
"PDE12",-0.487606166666669,0.971858245047221
"PCNX4",0.765192166666666,0.971858245047221
"ZNHIT6",0.758400499999999,0.971858245047221
"MSMO1",-0.939298833333339,0.972013829772497
"ERCC6L2",0.695229333333328,0.972013829772497
"HSD11B1L",1.3566885,0.972013829772497
"GNG2",-0.726744666666686,0.972013829772497
"SEMA3A",-1.23121333333334,0.973156893067519
"BRD3",0.663636666666664,0.973365794587124
"BTAF1",0.582496499999991,0.973365794587124
"MDGA2",-1.26774133333333,0.973365794587124
"LOX",-1.423137,0.973365794587124
"PCIF1",1.151656,0.973365794587124
"PTPN13",1.33063249999999,0.973365794587124
"PRKG2",-2.242153,0.973365794587124
"ZFR",-1.15434366666667,0.973365794587124
"ECHDC3",-3.06871583333334,0.973365794587124
"AL359566",-0.483604833333334,0.973365794587124
"TOMM6",0.516401166666663,0.973365794587124
"CADM4",1.20761033333333,0.973365794587124
"PRDM4",-0.678367333333336,0.973365794587124
"AL831856",1.07535083333333,0.973365794587124
"SLC25A29",1.41147566666666,0.973365794587124
"C2orf68",0.802449499999994,0.973365794587124
"GABARAPL1",-0.771130333333339,0.973994245216125
"PGRMC2",-0.803418333333337,0.973994245216125
"AV699637",0.580201666666666,0.9741321235486
"VPS37C",-0.365593833333341,0.975292156357362
"DNAJB1",-2.19157183333334,0.975375702957883
"UBBP1",-1.67295250000001,0.975661252647511
"DLGAP1-AS2",-0.736904500000003,0.976021766250351
"CMC1",-0.610660166666671,0.976129453027823
"SYF2",1.01428466666667,0.976756166336921
"PLCG2",-2.0411605,0.976832228113229
"TNS1",-1.6683555,0.977375141081238
"SEZ6L2",0.654854166666663,0.977375141081238
"GID8",0.720556499999988,0.977375141081238
"CASP1",-1.20521516666667,0.977375141081238
"ETNK2",2.50741683333333,0.977375141081238
"TMEM245",0.674843333333326,0.977375141081238
"AA521283",0.725254666666665,0.977375141081238
"N62827",1.302608,0.977578043736707
"MBNL3",-0.787892166666674,0.977578043736707
"SELO",0.709026166666665,0.977578043736707
"MARCH11",-1.97302150000001,0.977578043736707
"TMOD1",-2.8992585,0.977578043736707
"LOC153811",-1.50257916666667,0.977578043736707
"RNF130",-1.00588716666668,0.977578043736707
"KPNA4",-1.719514,0.977578043736707
"JAK2",-1.22,0.977578043736707
"SLC25A19",-1.27748183333333,0.977578043736707
"AGPAT2",-1.14497666666667,0.977578043736707
"NOTCH1",-0.838717166666671,0.977578043736707
"AI734093",1.01617983333333,0.977578043736707
"EMP2",-1.26256283333334,0.977578043736707
"SLC25A27",0.814742666666662,0.977578043736707
"LMO4",-2.73320950000001,0.977578043736707
"PEX10",0.774868333333329,0.977578043736707
"RRN3P1",1.00352966666667,0.977578043736707
"FAM155B",-1.5387905,0.977578043736707
"AI452799",1.53404433333333,0.977578043736707
"CD44",-1.433674,0.977578043736707
"CSDE1",-0.657486666666671,0.977578043736707
"MFSD2A",-1.34924266666667,0.977578043736707
"AI797147",0.741406499999999,0.977578043736707
"MED12L",-0.357230833333336,0.977578043736707
"SSR1",-0.327411666666675,0.977578043736707
"SUB1",-0.74386500000001,0.977578043736707
"GCNT1",-1.65466283333333,0.977578043736707
"TMCC1",0.661728166666665,0.977578043736707
"AA442776",-1.15597316666667,0.977578043736707
"SLC25A29",1.09024566666666,0.977578043736707
"BE790092",0.913888833333332,0.977578043736707
"NUBP2",1.12679549999999,0.977578043736707
"RTEL1-TNFRSF6B",0.315130166666664,0.977578043736707
"ARIH2OS",0.850757999999999,0.977578043736707
"R61857",1.110588,0.977578043736707
"CLIC6",-0.549315500000001,0.977578043736707
"D2HGDH",1.58080483333333,0.977578043736707
"G3BP1",-0.43958000000001,0.977578043736707
"SUCLG2",-1.0552515,0.977578043736707
"ELMOD2",-1.18920316666667,0.977578043736707
"FOXC1",2.07875966666666,0.977578043736707
"AKT2",1.706906,0.977578043736707
"ZMYM4",0.545507000000001,0.977578043736707
"IDH1",2.05829749999999,0.977578043736707
"FAM134B",-0.577452666666673,0.977578043736707
"KRT222",-1.635888,0.977578043736707
"DTD2",-0.667987500000002,0.977578043736707
"ERAP1",-1.23991283333334,0.977578043736707
"FMO2",2.18279533333333,0.977578043736707
"PHC1",0.737259166666663,0.977578043736707
"TRIM74",0.889122833333331,0.977578043736707
"SNORA60",0.744664166666663,0.977578043736707
"NCOA3",0.93887533333333,0.977578043736707
"AI452661",1.04433916666666,0.977578043736707
"SUB1",-0.579005000000004,0.977578043736707
"DHRSX",1.328167,0.977578043736707
"DRAM1",-1.30842516666667,0.977578043736707
"RP9P",0.669560499999997,0.977578043736707
"LOC729296",-0.998225666666668,0.977578043736707
"DLG1",-1.3289405,0.977578043736707
"AW296286",1.04241083333333,0.977578043736707
"UBE2A",-1.03369633333334,0.977578043736707
"SP1",0.636319833333329,0.977578043736707
"B4GAT1",0.912364166666659,0.977578043736707
"USP48",0.694628499999997,0.977578043736707
"C11orf87",2.43419933333333,0.977578043736707
"LIFR",-1.72582416666667,0.977578043736707
"ZNF275",1.42425033333333,0.977578043736707
"STYXL1",-0.587185833333335,0.977578043736707
"CDC23",-1.34162083333334,0.977578043736707
